Location_ID,Location_Name,Location_Type,City,State,Latitude,Longitude,Ownership_Type,Building_Age_Years,Last_Renovation_Years_Ago,Number_of_Floors,Ramp_Available,Elevator_Available,Wheelchair_Entrance,Braille_Signage,Audio_Announcements,Accessible_Washroom,Tactile_Path,Reserved_Parking,Door_Width_cm,Footpath_Condition,Lighting,Safety_Level,CCTV_Available,Staff_Trained_Accessibility,Multilingual_Signage,Public_Transport_Nearby,Parking_Available,Crowd_Level,Average_Waiting_Time,Daily_Footfall,Staff_Count,Budget_Allocated_Lakh_INR,Complaint_Resolution_Days,Accessibility_Complaints,User_Rating,Google_Maps_Rating,Last_Inspection_Months,Lift_Condition,Emergency_Exit_Accessibility,Accessibility_Score,Accessibility_Category,Improvement_Priority,Infrastructure_Score,Accessibility_Support_Score,Safety_Index,Facility_Score,Crowd_Risk,Complaint_Rate,Accessibility_Efficiency,DBSCAN_Cluster,GMM_Cluster
LOC0346,Udaipur Junction,7,24,10,24.534784,73.737874,1,64,27.0,2,1,0,1,1,0,1,1,0,96.1,0,0,0,1,1,0,1,0,0,24.0,16905,70.0,121.1,15.0,8,2.2,2.1,15.0,1,0,65.4,Average,Medium,3,2,1,1,0.0,0.0004732047793682,2.616,-1,1
LOC0347,Hyderabad Health Centre,4,8,12,17.515084,78.615963,1,26,4.0,2,1,1,1,1,0,1,1,1,98.4,1,1,1,0,1,1,1,0,2,24.0,727,6.0,75.1,14.0,2,3.8,3.7,12.0,0,2,100.0,Excellent,Medium,5,2,2,1,48.0,0.0027472527472527,4.0,-1,1
LOC0348,Thane City Park,6,22,9,19.276421,73.073964,1,12,7.0,1,0,0,1,1,0,0,0,1,85.4,0,2,2,1,1,1,0,1,1,19.0,1514,6.0,17.8,17.0,4,2.0,1.9,6.0,1,2,57.3,Average,Medium,2,1,5,1,19.0,0.0026402640264026,2.865,-1,1
LOC0349,Kochi Bus Stand,1,12,7,9.79373,76.154002,1,3,3.0,1,0,0,0,0,0,0,0,0,74.2,1,0,2,0,0,0,1,0,0,4.0,1881,10.0,15.5,18.0,8,1.9,1.8,18.0,1,0,29.1,Poor,High,0,0,2,1,0.0,0.004250797024442,5.82,-1,1
LOC0350,Kolkata Central Park,6,13,14,22.570303,88.384573,1,8,5.0,1,0,1,0,0,0,0,0,0,80.6,2,2,1,0,0,1,1,0,2,8.0,505,7.0,11.1,13.0,2,3.2,3.3,20.0,0,2,32.3,Poor,High,1,0,3,1,16.0,0.0039525691699604,3.588888888888889,-1,1
LOC0351,Lucknow District Office,3,14,13,26.975463,80.913128,1,24,22.0,1,1,1,0,0,0,0,1,1,75.5,0,0,1,1,1,1,1,1,1,10.0,4126,15.0,50.2,24.0,5,1.9,1.9,19.0,0,0,53.6,Poor,High,3,1,2,2,10.0,0.001211533801793,4.872727272727273,-1,1
LOC0352,Jaipur City Bus Stop,1,10,10,26.984606,75.880977,1,6,6.0,1,0,0,1,0,0,0,0,1,87.6,2,2,1,0,0,0,1,1,2,18.0,368,2.0,7.2,22.0,5,3.7,3.0,17.0,1,1,25.7,Poor,High,2,0,3,2,36.0,0.013550135501355,1.3526315789473684,-1,3
LOC0353,Guwahati District Office,3,7,1,26.145271,91.810245,1,42,13.0,1,0,1,0,0,0,0,1,1,70.4,0,1,1,1,0,0,0,1,1,26.0,3987,17.0,40.5,16.0,5,2.1,2.0,11.0,0,1,47.0,Poor,High,2,1,3,1,26.0,0.0012537612838515,1.7407407407407407,-1,1
LOC0354,Guwahati Tehsil Office,3,7,1,26.102535,91.677849,1,24,9.0,1,0,0,0,0,1,0,0,0,78.9,0,1,0,1,1,1,1,1,1,25.0,754,3.0,27.1,17.0,1,3.1,2.5,18.0,1,1,64.6,Average,Low,0,1,2,2,25.0,0.0013245033112582,2.484615384615384,-1,1
LOC0355,Thane Plaza Mall,5,22,9,19.27574,73.093062,0,5,5.0,6,0,1,1,0,1,1,1,1,87.1,1,0,0,1,1,1,1,0,2,27.0,6335,23.0,130.8,14.0,2,3.7,3.8,22.0,1,2,100.0,Excellent,Low,4,2,1,1,54.0,0.0003156565656565,3.571428571428572,-1,2
LOC0356,Nashik Collectorate Office,3,18,9,19.977998,73.688254,1,69,25.0,3,1,1,0,1,0,0,0,0,78.3,1,0,2,1,0,0,0,1,2,28.0,3979,10.0,40.5,6.0,3,1.6,1.6,14.0,0,1,67.7,Average,Medium,2,1,3,1,56.0,0.0007537688442211,2.3344827586206898,-1,1
LOC0357,Bengaluru Railway Station,7,1,6,12.82547,77.592749,1,30,6.0,2,0,0,1,0,0,1,0,0,88.4,1,0,0,0,0,0,0,1,0,29.0,12394,45.0,69.2,25.0,8,2.7,3.0,23.0,1,0,46.3,Poor,High,2,0,0,1,0.0,0.0006454215409439,1.5433333333333332,-1,1
LOC0358,Kochi City Centre Mall,5,12,7,9.880883,76.256081,0,12,12.0,5,1,1,1,0,1,1,0,0,94.2,0,0,1,1,0,0,1,1,0,23.0,9285,35.0,162.0,1.0,2,3.6,3.4,8.0,2,2,74.8,Average,Medium,4,1,2,2,0.0,0.0002153779883695,3.1166666666666667,-1,2
LOC0359,Surat Municipal Office,3,21,5,21.215398,72.877587,1,41,8.0,1,0,1,1,1,0,0,1,0,95.1,0,1,2,0,0,0,0,1,0,17.0,1031,3.0,20.6,11.0,7,2.6,2.9,9.0,2,2,65.0,Average,Medium,2,2,3,1,0.0,0.0067829457364341,3.611111111111111,-1,1
LOC0360,Bengaluru City Park,6,1,6,12.911842,77.70369,1,28,9.0,1,0,0,1,0,1,0,0,1,95.8,1,2,2,1,0,0,1,1,1,16.0,2892,9.0,27.0,17.0,6,2.6,2.8,15.0,1,1,56.7,Average,Medium,2,1,5,2,16.0,0.0020739716557207,3.335294117647059,-1,1
LOC0361,Delhi Public Garden,6,6,4,28.730348,77.224598,1,15,6.0,1,0,1,1,0,0,0,1,0,89.3,1,0,2,1,0,0,1,1,2,15.0,704,3.0,19.3,21.0,4,3.2,3.2,14.0,2,2,68.8,Average,Medium,2,1,3,2,30.0,0.0056737588652482,4.3,-1,1
LOC0362,Mumbai City Centre Mall,5,15,9,19.190711,72.9444,0,1,1.0,7,1,1,1,0,0,0,0,1,94.3,0,1,0,1,1,1,1,1,0,30.0,15963,55.0,187.4,6.0,3,2.6,2.3,4.0,0,2,92.3,Excellent,Low,4,0,2,2,0.0,0.0001879228263593,2.97741935483871,-1,2
LOC0363,Lucknow Multispeciality Hospital,4,14,13,26.697177,80.819775,0,20,11.0,3,0,1,1,0,0,0,0,1,89.7,0,1,0,1,1,0,1,1,1,29.0,525,6.0,105.6,14.0,2,3.3,3.1,16.0,0,2,81.0,Good,Low,3,0,2,2,29.0,0.0038022813688212,2.7,-1,0
LOC0364,Hyderabad Central Station,7,8,12,17.291563,78.404755,1,10,8.0,2,1,1,1,1,0,1,1,0,97.7,0,0,2,1,0,0,1,1,2,5.0,17713,69.0,104.4,9.0,3,3.1,3.1,5.0,2,1,85.9,Good,Low,4,2,3,2,10.0,0.0001693575702833,14.316666666666668,-1,1
LOC0365,Kolkata Institute of Technology,2,13,14,22.688561,88.476755,1,23,7.0,3,0,0,1,0,1,0,0,0,87.7,2,0,0,0,1,0,1,1,1,17.0,515,4.0,38.6,9.0,2,4.0,4.3,11.0,1,1,58.3,Average,Medium,1,1,0,2,17.0,0.003875968992248,3.238888888888889,-1,1
LOC0366,Visakhapatnam Bus Stand,1,25,0,17.552423,83.246852,1,24,21.0,1,0,0,0,1,0,0,0,0,85.3,0,0,2,1,0,0,1,1,0,20.0,2426,11.0,12.3,20.0,13,2.0,2.1,13.0,1,1,35.5,Poor,High,0,1,3,2,0.0,0.0053564070869386,1.6904761904761905,-1,1
LOC0367,Nagpur Plaza Mall,5,17,9,21.032739,79.03988,0,20,18.0,4,0,1,0,1,0,0,1,1,67.3,0,1,2,1,0,0,1,1,0,20.0,13137,47.0,139.1,5.0,2,3.3,3.4,14.0,0,2,71.7,Average,Medium,2,2,4,2,0.0,0.00015223017202,3.4142857142857146,-1,2
LOC0368,Visakhapatnam Railway Station,7,25,0,17.758265,83.070906,1,87,16.0,2,0,0,1,0,0,0,0,1,88.5,2,0,2,1,0,0,0,0,0,8.0,11097,48.0,86.7,17.0,3,2.1,2.0,17.0,1,2,32.0,Poor,High,2,0,3,0,0.0,0.0002703189763921,3.555555555555556,-1,1
LOC0369,Delhi Central Station,7,6,4,28.725317,77.149804,1,12,4.0,3,1,0,1,0,0,0,1,0,94.4,2,0,0,1,0,1,0,1,0,41.0,17159,69.0,111.7,10.0,3,1.9,1.9,23.0,1,0,51.3,Poor,High,2,1,1,1,0.0,0.0001748251748251,1.2214285714285713,-1,1
LOC0370,Kochi Multispeciality Hospital,4,12,7,9.996455,76.167491,0,48,10.0,6,0,0,1,0,0,1,0,0,92.2,2,1,0,0,1,0,1,1,0,27.0,1903,13.0,109.9,21.0,13,2.8,2.8,10.0,1,2,49.7,Poor,High,2,0,1,2,0.0,0.0068277310924369,1.775,-1,0
LOC0371,Nashik Government College,2,18,9,20.044036,73.931036,1,6,6.0,1,1,1,1,0,0,0,1,0,97.4,1,1,0,1,0,0,1,1,2,37.0,1646,9.0,53.1,7.0,1,3.7,3.7,11.0,0,2,100.0,Excellent,Low,3,1,2,2,74.0,0.0006071645415907,2.631578947368421,-1,1
LOC0372,Mysuru District Office,3,16,6,12.436382,76.745733,1,33,17.0,2,1,1,1,0,0,0,0,0,90.3,0,0,2,1,1,1,0,0,2,35.0,3465,18.0,45.3,8.0,4,2.0,2.1,19.0,1,0,64.3,Average,Medium,3,0,3,0,70.0,0.0011540680900173,1.786111111111111,-1,1
LOC0373,Kochi Central Station,7,12,7,9.855273,76.348956,1,62,29.0,3,0,0,0,1,1,0,0,1,65.3,2,2,1,1,0,1,1,1,0,44.0,10485,48.0,85.6,17.0,8,2.2,2.0,12.0,1,1,18.8,Poor,High,1,2,4,2,0.0,0.0007629219912263,0.4177777777777778,-1,1
LOC0374,Visakhapatnam City Park,6,25,0,17.824635,83.222246,1,49,27.0,1,1,0,0,0,0,0,0,1,87.0,0,1,2,1,0,0,0,0,1,12.0,2792,15.0,27.4,12.0,3,3.4,3.6,14.0,1,1,57.5,Average,Medium,2,0,4,0,12.0,0.0010741138560687,4.423076923076923,-1,1
LOC0375,Nagpur College of Engineering,2,17,9,21.119913,79.117298,0,29,16.0,3,1,1,1,1,1,1,0,1,85.9,1,2,2,1,0,0,1,1,0,25.0,785,6.0,60.0,22.0,9,3.1,3.3,8.0,2,2,77.0,Good,High,5,2,5,2,0.0,0.0114503816793893,2.9615384615384617,-1,0
LOC0376,Pune Bus Stand,1,20,9,18.646648,73.765872,1,15,15.0,1,1,1,1,0,0,0,1,0,93.4,0,0,0,0,0,0,1,1,0,6.0,1646,6.0,10.4,16.0,3,3.2,3.3,21.0,0,0,69.3,Average,Medium,3,1,0,2,0.0,0.0018214936247723,9.9,-1,1
LOC0377,Kolkata Grand Mall,5,13,14,22.669964,88.44759,0,19,11.0,2,1,1,1,0,1,1,1,1,96.0,2,1,0,1,1,1,1,0,0,15.0,13722,50.0,169.0,12.0,4,2.5,2.3,23.0,1,2,92.3,Excellent,Medium,5,2,2,1,0.0,0.0002914814544924,5.76875,-1,2
LOC0378,Thiruvananthapuram Grand Mall,5,23,7,8.458092,76.9513,0,10,10.0,2,0,1,1,1,0,1,1,1,86.1,2,2,0,1,0,0,1,1,0,17.0,15206,58.0,135.5,13.0,8,3.7,3.6,15.0,0,2,66.6,Average,High,4,2,3,2,0.0,0.0005260735187742,3.7,-1,2
LOC0379,Visakhapatnam Grand Mall,5,25,0,17.684715,83.299484,0,8,8.0,6,0,1,1,0,0,0,0,1,87.2,2,0,0,1,0,0,0,1,0,31.0,6268,17.0,141.9,17.0,2,3.8,3.5,10.0,0,1,58.5,Average,Medium,3,0,1,1,0.0,0.000319030148349,1.828125,-1,2
LOC0380,Delhi Temple Complex,8,6,4,28.608321,77.108553,1,70,14.0,1,0,0,0,0,0,0,1,0,69.7,2,0,2,0,0,0,1,1,1,14.0,2960,10.0,24.7,19.0,10,3.3,3.8,3.0,1,2,32.3,Poor,High,0,1,2,2,14.0,0.0033772374197906,2.1533333333333333,-1,1
LOC0381,Surat Shopping Mall,5,21,5,21.186944,72.733633,0,15,13.0,4,1,1,1,0,0,1,1,0,100.2,0,0,2,1,0,0,1,0,2,12.0,14776,58.0,193.8,6.0,1,2.6,2.3,4.0,2,1,77.7,Good,Low,4,1,3,1,24.0,6.767273465520742e-05,5.976923076923077,-1,2
LOC0382,Coimbatore Collectorate Office,3,5,11,10.912056,77.09495,1,26,14.0,2,0,0,1,0,0,0,1,1,90.8,0,2,1,1,0,0,0,1,1,39.0,3842,10.0,50.0,21.0,2,3.9,4.1,3.0,1,1,47.7,Poor,High,2,1,4,1,39.0,0.0005204267499349,1.1925,-1,1
LOC0383,Lucknow Bus Stand,1,14,13,26.887518,80.852437,1,22,8.0,1,0,0,1,0,0,0,0,0,79.6,0,0,2,1,1,0,1,0,0,24.0,639,6.0,9.8,11.0,1,2.8,3.1,7.0,1,1,49.4,Poor,High,1,0,3,1,0.0,0.0015625,1.976,-1,1
LOC0384,Chennai Airport Terminal,0,4,11,13.068051,80.291099,1,6,6.0,5,0,1,1,1,0,0,1,1,88.4,1,1,0,1,0,0,1,1,2,12.0,11386,57.0,196.8,5.0,3,3.7,3.5,14.0,1,2,100.0,Excellent,Low,3,2,2,2,24.0,0.0002634583296741,7.6923076923076925,-1,2
LOC0385,Bengaluru Health Centre,4,1,6,13.00126,77.568469,0,42,23.0,2,1,0,0,0,1,0,0,0,82.2,2,0,2,0,0,0,0,1,2,35.0,2692,20.0,111.5,12.0,1,2.3,2.4,16.0,1,2,46.6,Poor,High,1,1,2,1,70.0,0.0003713330857779,1.2944444444444445,-1,0
LOC0386,Nagpur Domestic Airport,0,17,9,21.001295,79.019097,1,9,9.0,4,1,0,1,0,1,0,0,0,98.6,0,2,0,1,1,0,0,1,2,29.0,18753,73.0,159.3,9.0,4,3.1,2.3,20.0,1,2,69.4,Average,Medium,2,1,3,1,58.0,0.0002132878319291,2.313333333333333,-1,2
LOC0387,Thiruvananthapuram Shopping Mall,5,23,7,8.595276,76.887079,0,17,13.0,6,1,0,1,0,0,1,0,0,99.8,1,0,0,1,1,0,0,1,0,19.0,8640,31.0,210.5,1.0,3,4.1,4.3,8.0,1,1,85.5,Good,Low,3,0,1,1,0.0,0.0003471820391158,4.275,-1,2
LOC0388,Chennai City Bus Stop,1,4,11,13.034581,80.157377,1,18,13.0,1,0,0,0,1,0,0,0,0,74.9,2,0,2,1,0,0,0,1,1,16.0,2737,14.0,19.4,13.0,5,1.0,1.1,22.0,1,2,35.6,Poor,High,0,1,3,1,16.0,0.0018261504747991,2.094117647058824,-1,1
LOC0389,Chennai International Airport,0,4,11,12.971939,80.171394,0,1,1.0,7,1,1,1,1,0,1,1,1,98.4,1,0,2,1,1,0,0,1,0,35.0,6056,29.0,177.7,2.0,5,3.1,3.4,23.0,0,1,97.0,Excellent,Medium,5,2,3,1,0.0,0.0008254911672445,2.6944444444444446,-1,2
LOC0390,Visakhapatnam City Bus Stop,1,25,0,17.571558,83.289715,1,27,7.0,1,0,0,0,0,0,0,0,1,76.3,0,0,2,0,0,0,1,0,1,3.0,2007,11.0,15.0,23.0,7,2.4,2.4,11.0,1,0,32.6,Poor,High,1,0,2,1,3.0,0.0034860557768924,8.15,-1,1
LOC0391,Pune General Hospital,4,20,9,18.483692,73.758835,0,41,16.0,3,0,1,0,0,1,0,0,0,71.7,0,1,0,1,1,1,0,1,1,15.0,4335,19.0,127.0,11.0,3,4.1,3.6,16.0,0,1,70.2,Average,Low,1,1,2,1,15.0,0.0006918819188191,4.3875,-1,0
LOC0392,Mumbai City Centre Mall,5,15,9,19.015827,72.762806,0,18,9.0,3,1,1,0,1,0,1,0,0,82.0,0,1,2,1,1,0,0,1,0,23.0,9321,38.0,177.2,7.0,2,4.0,4.4,21.0,1,2,87.1,Good,Medium,3,1,4,1,0.0,0.0002145462347135,3.6291666666666655,-1,2
LOC0393,Nagpur Central Station,7,17,9,21.118748,79.038142,1,88,14.0,1,1,0,0,0,0,0,0,1,75.5,1,0,1,0,1,0,0,1,2,32.0,11725,50.0,106.0,15.0,7,1.9,2.5,14.0,1,0,36.3,Poor,High,2,0,1,1,64.0,0.0005969640115981,1.1,-1,1
LOC0394,Delhi Municipal Office,3,6,4,28.783942,76.968724,1,26,19.0,1,0,1,0,1,0,0,0,0,80.3,2,2,1,0,0,0,1,0,1,39.0,3174,13.0,30.7,12.0,3,2.4,2.5,13.0,0,1,32.2,Poor,High,1,1,3,1,39.0,0.0009448818897637,0.805,-1,1
LOC0395,Kolkata Collectorate Office,3,13,14,22.696477,88.291468,1,67,13.0,3,0,0,1,0,0,0,0,0,87.5,0,1,2,1,0,1,0,1,2,13.0,4178,12.0,55.9,22.0,3,2.1,2.4,18.0,1,2,47.9,Poor,Medium,1,0,4,1,26.0,0.0007178750897343,3.4214285714285717,-1,1
LOC0396,Kanpur Junction,7,11,13,26.522164,80.376542,1,15,15.0,2,1,1,1,0,0,1,0,0,91.1,2,0,1,1,1,0,1,1,0,10.0,15667,67.0,112.9,8.0,0,4.1,4.0,1.0,0,1,68.6,Average,High,4,0,2,2,0.0,0.0,6.236363636363635,-1,1
LOC0397,Coimbatore Railway Station,7,5,11,11.060184,76.974073,1,39,13.0,1,0,0,1,0,1,0,0,0,87.1,1,1,0,1,0,0,1,1,1,38.0,3917,20.0,89.6,22.0,6,2.4,2.4,9.0,1,1,66.2,Average,Medium,1,1,2,2,38.0,0.001531393568147,1.6974358974358974,-1,1
LOC0398,Patna Tehsil Office,3,19,2,25.705426,85.102929,1,36,12.0,1,0,1,1,0,0,0,0,0,83.3,2,0,1,1,0,1,1,1,1,33.0,4459,24.0,34.8,8.0,5,2.6,2.9,17.0,2,1,37.3,Poor,High,2,0,2,2,33.0,0.0011210762331838,1.0970588235294116,-1,1
LOC0399,Mumbai Green Park,6,15,9,18.974339,72.997402,1,29,6.0,1,0,1,1,0,0,1,0,0,86.9,0,1,1,1,1,0,0,1,1,22.0,1961,7.0,17.8,20.0,3,1.8,1.8,21.0,2,1,51.7,Poor,High,3,0,3,1,22.0,0.0015290519877675,2.247826086956522,-1,3
LOC0400,Chennai Railway Station,7,4,11,12.974357,80.28229,1,79,23.0,2,0,0,1,0,0,1,0,0,81.6,0,2,1,0,0,1,1,0,0,14.0,12125,48.0,61.8,15.0,7,2.0,2.4,8.0,1,0,15.8,Poor,High,2,0,3,1,0.0,0.0005772719775688,1.0533333333333337,-1,1
LOC0401,Pune Temple Complex,8,20,9,18.525178,73.758844,0,197,48.0,1,0,0,0,0,0,0,0,0,72.8,0,2,2,1,0,0,0,1,0,5.0,2065,11.0,34.2,24.0,15,1.4,1.6,19.0,1,1,5.2,Poor,High,0,0,5,1,0.0,0.0072604065827686,0.8666666666666667,-1,3
LOC0402,Visakhapatnam Municipal Office,3,25,0,17.551393,83.157252,1,70,29.0,1,0,0,1,1,0,0,0,0,86.6,0,1,1,1,1,0,0,0,2,11.0,3662,12.0,51.3,16.0,5,2.6,2.5,12.0,1,1,44.3,Poor,High,1,1,3,0,22.0,0.0013650013650013,3.6916666666666655,-1,1
LOC0403,Guwahati District Office,3,7,1,26.134599,91.785636,1,73,19.0,2,1,1,0,0,0,0,1,0,83.9,0,1,2,0,0,1,1,1,0,27.0,4003,14.0,35.0,18.0,5,2.9,3.1,8.0,0,0,53.7,Poor,High,2,1,3,2,0.0,0.0012487512487512,1.917857142857143,-1,1
LOC0404,Jaipur Botanical Garden,8,10,10,26.784352,75.878385,1,30,21.0,1,1,1,0,1,0,1,0,0,73.1,1,2,0,1,1,0,1,0,1,8.0,1770,10.0,22.5,20.0,2,1.8,2.0,4.0,0,1,77.0,Good,Low,3,1,3,1,8.0,0.0011293054771315,8.555555555555555,-1,1
LOC0405,Indore Bus Stand,1,9,8,22.600132,75.786356,1,8,8.0,1,1,0,0,0,0,0,0,0,93.5,0,0,0,1,0,0,1,0,0,6.0,2635,11.0,14.2,17.0,9,3.2,3.0,21.0,1,1,53.5,Poor,High,1,0,1,1,0.0,0.0034142640364188,7.642857142857143,-1,1
LOC0406,Thane General Hospital,4,22,9,19.306682,73.096648,0,33,6.0,4,1,1,1,0,1,0,0,1,99.9,1,1,0,1,0,0,0,1,1,32.0,4398,20.0,112.6,6.0,1,3.5,2.9,4.0,0,2,100.0,Excellent,Low,4,1,2,1,32.0,0.0002273243919072,3.0303030303030303,-1,0
LOC0407,Hyderabad Tehsil Office,3,8,12,17.53214,78.615637,1,79,21.0,2,0,0,1,1,0,0,0,0,87.6,1,0,1,0,0,0,1,1,2,13.0,2422,16.0,43.2,18.0,8,3.0,2.9,13.0,1,1,43.8,Poor,High,1,1,1,2,26.0,0.00330169211721,3.128571428571429,-1,1
LOC0408,Hyderabad Government College,2,8,12,17.296048,78.583151,0,6,6.0,2,1,0,1,0,0,0,1,1,87.9,1,1,1,1,0,1,1,1,0,15.0,2150,8.0,60.1,17.0,3,3.4,3.5,14.0,1,0,63.1,Average,Medium,3,1,3,2,0.0,0.00139470013947,3.94375,-1,0
LOC0409,Kochi General Hospital,4,12,7,9.972017,76.160637,0,18,9.0,2,1,1,1,1,0,1,1,0,91.3,1,0,0,0,1,1,0,1,2,38.0,2690,16.0,92.4,19.0,1,4.4,4.5,2.0,1,2,100.0,Excellent,Low,4,2,0,1,76.0,0.0003716090672612,2.5641025641025643,-1,2
LOC0410,Bhopal Green Park,6,2,8,23.158651,77.500951,1,28,13.0,1,0,0,0,0,0,1,0,0,79.2,0,2,1,0,0,1,0,1,1,12.0,1201,9.0,16.1,13.0,3,3.6,4.0,11.0,1,2,38.3,Poor,High,1,0,3,1,12.0,0.0024958402662229,2.946153846153846,-1,1
LOC0411,Hyderabad Lake View Point,8,8,12,17.253106,78.421218,1,52,21.0,1,1,0,1,1,0,0,0,0,91.3,2,0,2,0,0,0,0,1,0,20.0,2159,8.0,29.3,17.0,7,2.5,2.4,1.0,1,1,48.0,Poor,High,2,1,2,1,0.0,0.0032407407407407,2.2857142857142856,-1,1
LOC0412,Thane Green Park,6,22,9,19.199259,72.972493,1,24,4.0,1,0,1,0,0,1,0,0,1,81.8,2,1,1,0,0,0,0,1,2,15.0,1656,5.0,15.1,23.0,3,1.0,1.0,0.0,0,1,38.5,Poor,High,2,1,2,1,30.0,0.0018105009052504,2.40625,-1,1
LOC0413,Coimbatore Institute of Technology,2,5,11,11.006359,76.998078,0,26,20.0,2,1,0,0,1,1,0,1,0,82.9,0,0,2,1,0,1,0,1,0,20.0,1962,7.0,51.8,16.0,3,3.0,3.3,10.0,1,2,68.4,Average,Medium,1,3,3,1,0.0,0.0015282730514518,3.2571428571428576,-1,0
LOC0414,Bengaluru Bus Stand,1,1,6,13.083337,77.447962,1,11,4.0,1,1,0,1,0,0,0,1,0,98.0,2,2,0,0,0,0,1,0,2,5.0,2863,21.0,22.7,19.0,2,2.6,2.8,4.0,1,2,57.3,Average,Medium,2,1,2,1,10.0,0.0006983240223463,9.55,-1,1
LOC0415,Delhi City Hospital,4,6,4,28.602697,76.969908,1,28,16.0,4,0,0,1,1,1,1,1,0,91.8,2,1,2,1,0,0,0,1,2,26.0,2455,12.0,110.1,7.0,1,3.4,3.5,0.0,1,2,76.3,Good,Medium,2,3,4,1,52.0,0.0004071661237785,2.825925925925926,-1,2
LOC0416,Lucknow Temple Complex,8,14,13,26.93805,80.918464,1,8,8.0,1,1,0,0,1,0,0,0,1,82.5,0,0,2,1,1,0,1,1,1,18.0,1382,3.0,18.2,15.0,2,2.3,2.2,8.0,1,1,68.1,Average,Medium,2,1,3,2,18.0,0.0014461315979754,3.5842105263157893,-1,1
LOC0417,Mumbai Collectorate Office,3,15,9,18.94568,72.921574,1,32,17.0,1,0,0,0,0,0,0,0,0,74.5,2,1,2,1,1,0,0,1,0,16.0,2423,10.0,41.5,13.0,2,3.1,3.2,9.0,1,1,36.0,Poor,High,0,0,4,1,0.0,0.0008250825082508,2.117647058823529,-1,1
LOC0418,Delhi Multispeciality Hospital,4,6,4,28.781719,76.977455,1,28,11.0,4,1,1,1,1,0,0,0,0,107.0,2,1,1,1,1,1,1,1,2,22.0,1901,12.0,85.7,9.0,2,2.2,2.4,7.0,0,1,69.6,Average,Medium,3,1,3,2,44.0,0.0010515247108307,3.026086956521739,-1,0
LOC0419,Kolkata Airport Terminal,0,13,14,22.584342,88.256054,0,21,18.0,3,1,1,1,0,0,1,0,1,92.5,0,0,1,1,1,1,1,1,0,36.0,6206,27.0,237.1,2.0,1,4.0,4.3,23.0,1,2,84.1,Good,Medium,5,0,2,2,0.0,0.0001611084259706,2.2729729729729726,-1,2
LOC0420,Nashik Railway Station,7,18,9,19.940728,73.684895,1,48,21.0,2,0,0,0,1,0,0,0,0,67.8,0,0,2,0,1,0,0,1,2,44.0,15335,59.0,102.8,12.0,6,2.4,2.6,17.0,1,1,40.2,Poor,High,0,1,2,1,88.0,0.0003912363067292,0.8933333333333334,-1,1
LOC0421,Coimbatore International Airport,0,5,11,11.105709,77.086486,1,20,8.0,5,1,1,1,1,1,1,0,1,96.4,2,0,0,1,1,1,0,1,1,18.0,6832,33.0,124.5,15.0,2,3.7,3.3,5.0,1,1,99.7,Excellent,Low,5,2,1,1,18.0,0.0002926972047416,5.247368421052632,-1,2
LOC0422,Patna International Airport,0,19,2,25.479365,85.258921,1,17,16.0,5,1,1,1,1,0,1,0,0,96.6,1,0,0,1,0,0,1,1,2,16.0,7711,40.0,135.6,9.0,3,2.6,2.4,8.0,1,2,100.0,Excellent,Low,4,1,1,2,32.0,0.0003890041493775,5.882352941176471,-1,2
LOC0423,Kolkata Museum,8,13,14,22.568269,88.341815,1,67,12.0,1,0,0,0,0,0,1,0,0,86.3,1,2,0,0,0,0,1,1,1,18.0,379,2.0,16.5,24.0,7,1.8,1.6,2.0,1,0,37.9,Poor,High,1,0,2,2,18.0,0.0184210526315789,1.9947368421052631,-1,3
LOC0424,Visakhapatnam Museum,8,25,0,17.658883,83.095444,1,87,15.0,1,0,0,0,0,0,0,0,0,75.9,2,2,1,0,0,1,0,1,1,3.0,1835,2.0,27.1,28.0,11,2.7,2.9,8.0,1,0,0.0,Poor,High,0,0,3,1,3.0,0.0059912854030501,0.0,-1,3
LOC0425,Chennai Green Park,6,4,11,13.038207,80.127784,1,18,18.0,1,1,0,0,0,0,0,0,0,81.3,0,0,1,1,0,0,1,1,1,19.0,1445,5.0,15.4,19.0,4,2.1,2.1,6.0,1,0,37.7,Poor,High,1,0,2,2,19.0,0.0027662517289073,1.885,-1,1
LOC0426,Coimbatore Degree College,2,5,11,10.953726,76.932478,1,31,9.0,2,0,0,1,0,1,0,0,1,85.7,0,2,1,1,0,0,0,0,0,29.0,704,2.0,37.7,3.0,4,3.3,3.4,11.0,1,0,28.8,Poor,High,2,1,4,0,0.0,0.0056737588652482,0.96,-1,1
LOC0427,Pune Bus Stand,1,20,9,18.377404,73.777285,1,38,12.0,1,0,0,0,1,0,0,0,0,71.0,1,1,2,0,0,0,1,1,1,7.0,2194,12.0,13.3,17.0,6,1.7,1.6,10.0,1,1,51.8,Poor,High,0,1,3,2,7.0,0.0027334851936218,6.475,-1,1
LOC0428,Kanpur Tehsil Office,3,11,13,26.404119,80.422292,1,67,22.0,3,0,1,1,0,1,0,0,0,93.5,0,0,1,1,1,0,1,1,1,25.0,4111,24.0,33.6,22.0,4,2.6,2.5,15.0,1,0,52.0,Poor,High,2,1,2,2,25.0,0.0009727626459143,2.0,-1,1
