Location_ID,Location_Name,Location_Type,City,State,Latitude,Longitude,Ownership_Type,Building_Age_Years,Last_Renovation_Years_Ago,Number_of_Floors,Ramp_Available,Elevator_Available,Wheelchair_Entrance,Braille_Signage,Audio_Announcements,Accessible_Washroom,Tactile_Path,Reserved_Parking,Door_Width_cm,Footpath_Condition,Lighting,Safety_Level,CCTV_Available,Staff_Trained_Accessibility,Multilingual_Signage,Public_Transport_Nearby,Parking_Available,Crowd_Level,Average_Waiting_Time,Daily_Footfall,Staff_Count,Budget_Allocated_Lakh_INR,Complaint_Resolution_Days,Accessibility_Complaints,User_Rating,Google_Maps_Rating,Last_Inspection_Months,Lift_Condition,Emergency_Exit_Accessibility,Accessibility_Score,Accessibility_Category,Improvement_Priority,Infrastructure_Score,Accessibility_Support_Score,Safety_Index,Facility_Score,Crowd_Risk,Complaint_Rate,Accessibility_Efficiency
LOC0295,Nagpur City Centre Mall,5,17,9,21.256203,79.061595,0,21,7.0,5,1,1,1,1,1,1,0,1,97.9,2,2,2,1,1,0,1,1,2,20.0,15419,60.0,185.6,14.0,0,4.5,4.4,9.0,0,1,84.2,Good,Medium,5,2,5,2,40.0,0.0,4.0095238095238095
LOC0296,Nashik City Bus Stop,1,18,9,20.023413,73.750629,1,3,3.0,1,1,0,0,0,0,0,0,0,86.9,2,1,2,0,1,0,1,0,0,23.0,969,2.0,11.4,23.0,8,3.2,3.0,17.0,1,0,35.4,Poor,High,1,0,3,1,0.0,0.008247422680412371,1.4749999999999999
LOC0297,Coimbatore Grand Mall,5,5,11,11.11497,76.984761,0,11,4.0,2,1,1,1,0,0,1,1,1,88.2,2,1,2,1,1,0,1,1,1,43.0,3241,11.0,129.1,7.0,1,4.0,3.7,9.0,1,2,93.8,Excellent,Medium,5,1,4,2,43.0,0.00030845157310302283,2.131818181818182
LOC0298,Bhopal City Centre Mall,5,2,8,23.282656,77.317357,0,22,12.0,7,0,1,1,1,1,1,0,0,90.8,0,1,2,1,1,1,1,0,0,22.0,8591,34.0,147.4,5.0,3,2.8,2.5,2.0,2,2,84.0,Good,Medium,3,2,4,1,0.0,0.00034916201117318437,3.652173913043478
LOC0299,Jaipur Temple Complex,8,10,10,26.865719,75.693418,1,112,28.0,1,0,1,1,0,1,0,0,0,84.7,2,1,1,0,1,0,1,1,2,24.0,677,2.0,17.6,22.0,7,2.9,3.5,7.0,0,0,34.8,Poor,High,2,1,2,2,48.0,0.01032448377581121,1.392
LOC0300,Jaipur Collectorate Office,3,10,10,26.831118,75.858509,1,28,4.0,1,1,1,0,0,0,0,1,0,82.1,0,0,0,0,0,0,0,1,1,32.0,3644,8.0,46.6,19.0,3,2.8,2.7,23.0,0,0,60.7,Average,Low,2,1,0,1,32.0,0.0008230452674897119,1.8393939393939396
LOC0301,Jaipur Shopping Mall,5,10,10,26.89195,75.850743,0,15,12.0,5,1,1,0,1,0,1,1,1,76.7,1,0,1,1,0,1,0,1,2,13.0,13315,52.0,135.6,9.0,3,3.6,3.6,13.0,2,2,83.8,Good,Medium,4,2,2,1,26.0,0.00022529288074496845,5.985714285714286
LOC0302,Kolkata Heritage Fort,8,13,14,22.429381,88.246237,1,136,30.0,1,0,0,0,0,0,0,1,0,72.1,1,0,2,0,0,0,1,1,1,3.0,488,2.0,22.1,19.0,8,1.6,1.7,19.0,1,0,30.7,Poor,High,0,1,2,2,3.0,0.016359918200409,7.675
LOC0303,Bhopal Domestic Airport,0,2,8,23.15908,77.363979,0,2,2.0,6,1,1,1,1,1,1,0,1,95.1,0,2,2,1,1,0,1,1,1,14.0,15847,75.0,191.1,5.0,0,4.0,4.3,6.0,0,2,100.0,Excellent,Medium,5,2,5,2,14.0,0.0,6.666666666666667
LOC0304,Hyderabad City Hospital,4,8,12,17.29189,78.342124,1,47,15.0,6,0,1,1,0,1,1,0,1,86.2,2,2,0,0,0,0,1,1,1,34.0,1373,12.0,57.9,13.0,4,2.3,2.2,8.0,1,0,52.3,Poor,High,4,1,2,2,34.0,0.002911208151382824,1.4942857142857142
LOC0305,Thiruvananthapuram International Airport,0,23,7,8.504503,77.018939,1,24,21.0,7,0,1,0,1,1,1,0,1,76.9,0,0,2,1,0,1,1,1,1,27.0,19547,85.0,241.7,1.0,1,3.4,3.8,21.0,1,2,85.4,Good,Low,3,2,3,2,27.0,5.11561285041948e-05,3.0500000000000003
LOC0306,Mysuru Central Station,7,16,6,12.433041,76.539488,1,59,26.0,1,1,0,0,0,0,0,0,0,85.2,0,0,0,1,1,0,1,1,2,23.0,10104,37.0,97.1,14.0,6,3.1,3.2,2.0,1,1,57.8,Average,Medium,1,0,1,2,46.0,0.0005937654626422563,2.408333333333333
LOC0307,Patna City Hospital,4,19,2,25.587709,85.22529,0,47,17.0,4,1,0,0,0,0,1,0,1,75.8,1,1,1,0,0,0,0,0,2,25.0,2859,20.0,110.2,13.0,4,4.7,5.0,0.0,1,0,57.7,Average,Medium,3,0,2,0,50.0,0.0013986013986013986,2.2192307692307693
LOC0308,Thiruvananthapuram Junction,7,23,7,8.480729,76.977853,1,84,15.0,1,0,1,1,0,0,0,0,0,83.6,0,0,1,0,0,0,1,1,0,9.0,15179,52.0,76.9,9.0,5,2.4,2.4,7.0,0,2,41.2,Poor,High,2,0,1,2,0.0,0.00032938076416337287,4.12
LOC0309,Thane Plaza Mall,5,22,9,19.144301,73.003198,0,24,21.0,5,1,1,1,1,1,1,0,0,96.8,2,2,2,1,0,0,0,1,0,17.0,15785,70.0,139.0,4.0,5,2.7,2.7,0.0,1,2,73.8,Average,High,4,2,5,1,0.0,0.0003167363486633726,4.1
LOC0310,Surat Plaza Mall,5,21,5,21.247709,72.794909,0,18,18.0,7,1,1,1,0,0,0,1,1,90.3,0,1,2,1,1,0,0,0,2,9.0,8143,35.0,134.6,13.0,1,4.1,3.9,20.0,2,1,81.9,Good,Low,4,1,4,0,18.0,0.00012278978388998034,8.190000000000001
LOC0311,Udaipur Multispeciality Hospital,4,24,10,24.711418,73.63112,0,24,12.0,5,0,0,1,1,0,0,0,1,88.6,1,1,0,0,0,0,1,0,0,34.0,2767,15.0,56.5,14.0,2,3.0,3.2,15.0,1,2,74.4,Average,Medium,2,1,1,1,0.0,0.000722543352601156,2.125714285714286
LOC0312,Chennai Tehsil Office,3,4,11,13.050459,80.389769,1,60,21.0,1,0,1,0,1,0,0,0,0,77.3,0,0,2,1,0,1,0,1,1,38.0,1904,8.0,34.4,14.0,3,2.2,2.2,20.0,1,0,51.7,Poor,Medium,1,1,3,1,38.0,0.0015748031496062992,1.3256410256410258
LOC0313,Bengaluru Tehsil Office,3,1,6,13.015931,77.712435,1,47,18.0,3,0,0,0,1,1,0,0,1,77.8,0,1,1,1,0,0,1,1,2,22.0,3305,10.0,46.7,15.0,5,3.0,3.2,0.0,1,0,45.5,Poor,High,1,2,3,2,44.0,0.0015124016938898972,1.9782608695652173
LOC0314,Nashik International Airport,0,18,9,20.026105,73.722676,1,16,2.0,6,1,0,1,0,1,1,1,0,95.8,2,2,2,1,0,1,1,0,2,32.0,4977,26.0,111.2,2.0,1,4.3,4.0,0.0,1,2,72.4,Average,Medium,3,2,5,1,64.0,0.0002008838891120932,2.1939393939393943
LOC0315,Mumbai Grand Mall,5,15,9,18.986284,72.782446,0,4,4.0,6,1,1,1,1,0,1,1,1,102.6,2,0,2,1,0,1,0,0,2,28.0,15361,57.0,161.3,10.0,0,4.9,4.9,14.0,1,2,97.2,Excellent,Medium,5,2,3,0,56.0,0.0,3.3517241379310345
LOC0316,Guwahati Domestic Airport,0,7,1,26.121687,91.84048,1,18,10.0,3,1,1,1,0,1,0,0,0,96.0,2,0,0,1,0,0,1,0,1,19.0,19722,86.0,238.5,1.0,1,3.6,3.5,19.0,1,0,74.9,Average,Medium,3,1,1,1,19.0,5.070222582771384e-05,3.745
LOC0317,Delhi Heritage Fort,8,6,4,28.755726,77.110591,1,10,7.0,1,0,0,0,0,1,0,0,0,83.5,1,0,2,0,1,0,1,1,1,17.0,2295,13.0,30.1,22.0,6,1.5,1.0,21.0,1,0,44.4,Poor,High,0,1,2,2,17.0,0.002613240418118467,2.466666666666667
LOC0318,Chennai City Hospital,4,4,11,13.153924,80.375965,1,32,15.0,3,1,1,1,0,1,0,1,0,90.4,2,1,2,1,1,0,0,1,1,28.0,1226,5.0,98.5,15.0,3,1.9,2.5,4.0,1,2,82.1,Good,Medium,3,2,4,1,28.0,0.0024449877750611247,2.8310344827586205
LOC0319,Thane Grand Mall,5,22,9,19.076888,73.047988,0,19,17.0,2,1,1,1,0,1,1,1,1,92.9,1,2,1,1,1,1,1,1,1,44.0,14472,64.0,115.0,8.0,1,4.9,5.0,11.0,0,1,93.8,Excellent,Medium,5,2,4,2,44.0,6.909417536101706e-05,2.0844444444444443
LOC0320,Kochi Tehsil Office,3,12,7,10.02116,76.403928,1,52,27.0,1,0,0,0,0,0,0,1,0,82.4,2,1,0,0,0,0,1,0,2,28.0,2505,7.0,24.9,15.0,4,2.0,2.6,13.0,1,1,39.4,Poor,High,0,1,1,1,56.0,0.0015961691939345571,1.3586206896551725
LOC0321,Hyderabad Government College,2,8,12,17.402892,78.456197,1,29,5.0,2,1,0,1,0,0,0,0,0,92.2,0,0,2,0,0,0,1,1,0,11.0,597,3.0,47.1,16.0,8,2.8,2.7,1.0,1,0,46.8,Poor,High,2,0,2,2,0.0,0.013377926421404682,3.9
LOC0322,Lucknow Grand Mall,5,14,13,26.811224,80.802293,0,11,6.0,4,1,1,1,1,1,0,1,0,100.1,1,0,1,1,0,1,1,1,1,16.0,7214,25.0,132.4,12.0,3,3.1,3.1,22.0,1,2,96.3,Excellent,Medium,3,3,2,2,16.0,0.0004158004158004158,5.664705882352941
LOC0323,Hyderabad Airport Terminal,0,8,12,17.49208,78.435974,1,12,12.0,5,1,1,0,1,0,1,1,1,83.7,1,1,2,1,1,1,1,1,1,44.0,9297,41.0,189.5,7.0,2,3.0,3.1,23.0,0,2,100.0,Excellent,Low,4,2,4,2,44.0,0.00021510002151000216,2.2222222222222223
LOC0324,Hyderabad Airport Terminal,0,8,12,17.404718,78.372857,0,8,6.0,6,1,1,1,0,1,1,0,1,102.9,0,0,2,1,1,0,1,0,2,9.0,10364,49.0,230.1,1.0,0,3.6,3.3,21.0,1,2,97.3,Excellent,Low,5,1,3,1,18.0,0.0,9.73
LOC0325,Visakhapatnam Institute of Technology,2,25,0,17.70345,83.284047,0,28,13.0,2,1,1,0,1,0,1,0,1,88.5,1,1,1,1,1,1,0,1,2,17.0,1585,4.0,42.0,22.0,3,2.7,2.6,1.0,0,1,82.7,Good,Medium,4,1,3,1,34.0,0.0018915510718789407,4.594444444444445
LOC0326,Indore Railway Station,7,9,8,22.681634,75.733304,1,49,14.0,2,0,1,1,0,0,1,0,0,89.1,1,2,1,1,0,0,1,0,2,17.0,14592,55.0,111.2,15.0,3,3.2,3.0,21.0,1,0,46.9,Poor,High,3,0,4,1,34.0,0.00020557801685739738,2.6055555555555556
LOC0327,Patna Grand Mall,5,19,2,25.61849,85.044856,0,22,7.0,4,0,1,1,1,0,1,1,1,89.4,2,0,0,1,1,0,1,1,0,44.0,18856,84.0,162.9,10.0,4,3.7,3.5,15.0,2,2,76.2,Good,Medium,4,2,1,2,0.0,0.000212122819112266,1.6933333333333334
LOC0328,Patna Medical Center,4,19,2,25.736687,85.270924,0,26,22.0,7,1,0,0,1,0,1,1,1,83.6,0,1,2,1,1,1,0,1,1,13.0,997,7.0,100.9,9.0,0,4.0,4.3,4.0,1,2,91.7,Excellent,Low,3,2,4,1,13.0,0.0,6.55
LOC0329,Jaipur Grand Mall,5,10,10,26.901405,75.722415,0,8,2.0,6,1,1,1,0,1,1,1,1,89.5,0,0,2,1,1,0,1,1,2,10.0,10526,46.0,174.7,3.0,0,3.6,3.5,16.0,2,1,88.2,Good,Low,5,2,3,2,20.0,0.0,8.018181818181818
LOC0330,Nashik Plaza Mall,5,18,9,19.93029,73.841851,1,3,3.0,5,1,1,0,1,0,0,0,0,75.4,0,2,1,1,1,0,0,1,1,8.0,15440,67.0,156.0,6.0,2,3.9,3.7,11.0,1,1,65.8,Average,Medium,2,1,4,1,8.0,0.00012952528981283597,7.311111111111111
LOC0331,Coimbatore Plaza Mall,5,5,11,10.907534,76.91575,0,17,17.0,5,1,1,1,0,1,1,1,0,93.5,1,0,1,1,1,0,0,0,2,19.0,17005,66.0,144.2,6.0,2,4.2,4.2,18.0,0,2,92.9,Excellent,Medium,4,2,2,0,38.0,0.00011760555098200635,4.6450000000000005
LOC0332,Jaipur Botanical Garden,8,10,10,27.003544,75.759834,1,23,17.0,1,0,1,1,1,1,0,0,1,94.3,2,0,1,1,0,0,0,1,0,6.0,566,3.0,23.5,13.0,5,2.8,2.7,12.0,0,1,53.1,Poor,High,3,2,2,1,0.0,0.008818342151675485,7.585714285714286
LOC0333,Kochi Airport Terminal,0,12,7,10.000022,76.253814,1,8,8.0,4,1,0,1,1,1,0,0,1,82.8,2,1,0,1,1,0,1,0,1,28.0,18117,77.0,227.5,4.0,1,4.0,3.9,17.0,1,2,87.8,Good,Low,3,2,2,1,28.0,5.519372999227288e-05,3.027586206896552
LOC0334,Chennai Institute of Technology,2,4,11,13.100065,80.172302,0,59,17.0,3,1,1,1,1,0,0,0,0,90.0,2,0,0,1,1,1,1,1,2,14.0,3988,12.0,58.9,14.0,2,2.9,2.3,20.0,2,1,72.2,Average,Medium,3,1,1,2,28.0,0.000501378791677112,4.8133333333333335
LOC0335,Nagpur City Park,6,17,9,21.28096,79.077643,1,21,10.0,1,0,1,0,1,0,0,0,0,82.7,0,0,2,1,0,0,0,0,0,18.0,612,2.0,16.7,19.0,9,2.7,2.1,19.0,0,1,46.3,Poor,High,1,1,3,0,0.0,0.01468189233278956,2.4368421052631577
LOC0336,Indore City Bus Stop,1,9,8,22.703448,75.771324,1,7,7.0,1,0,0,1,1,0,0,0,0,91.9,2,0,0,0,0,0,1,0,0,11.0,701,9.0,9.9,24.0,7,1.9,2.0,19.0,1,1,43.5,Poor,High,1,1,0,1,0.0,0.009971509971509971,3.625
LOC0337,Coimbatore Municipal Office,3,5,11,10.883037,76.839544,1,43,12.0,1,0,0,0,0,0,1,0,1,79.7,2,0,2,1,0,0,0,1,0,17.0,3750,15.0,37.9,14.0,5,2.6,2.4,7.0,1,0,29.3,Poor,High,2,0,3,1,0.0,0.0013329778725673154,1.6277777777777778
LOC0338,Patna Domestic Airport,0,19,2,25.686217,85.085509,1,1,1.0,3,1,1,0,1,1,0,1,1,85.2,1,1,2,1,1,1,1,0,0,31.0,5364,28.0,145.0,7.0,3,4.0,4.3,22.0,0,1,96.2,Excellent,Medium,3,3,4,1,0.0,0.0005591798695246971,3.00625
LOC0339,Patna City Bus Stop,1,19,2,25.479052,85.060093,1,19,4.0,1,0,0,0,0,0,0,0,0,81.3,0,0,1,0,0,0,1,0,0,14.0,2264,12.0,13.8,17.0,10,2.9,3.0,23.0,1,1,21.5,Poor,High,0,0,1,1,0.0,0.004415011037527594,1.4333333333333333
LOC0340,Mumbai Bus Depot,1,15,9,19.025577,72.783636,1,39,19.0,1,0,0,0,0,1,0,0,0,72.5,0,2,0,1,0,0,1,0,1,5.0,2194,7.0,15.3,23.0,7,2.2,2.4,4.0,1,1,35.9,Poor,High,0,1,3,1,5.0,0.0031890660592255125,5.983333333333333
LOC0341,Thiruvananthapuram Government College,2,23,7,8.514066,76.972986,1,34,18.0,1,1,0,1,0,1,1,0,1,96.0,2,1,0,1,1,0,1,1,0,18.0,4410,23.0,46.2,22.0,6,2.7,2.8,16.0,1,2,73.5,Average,Medium,4,1,2,2,0.0,0.0013602357742008614,3.8684210526315788
LOC0342,Kolkata Tehsil Office,3,13,14,22.52367,88.279093,1,28,10.0,3,1,0,1,1,1,0,1,0,96.3,1,0,0,0,1,1,1,1,0,22.0,3204,14.0,38.6,20.0,6,3.7,3.4,10.0,1,1,88.8,Good,Medium,2,3,0,2,0.0,0.00187207488299532,3.860869565217391
LOC0343,Nashik Municipal Office,3,18,9,20.146425,73.716723,1,34,16.0,2,1,0,0,0,0,1,0,0,77.0,0,0,0,1,0,0,1,1,2,36.0,2641,14.0,41.7,25.0,6,2.8,3.3,8.0,1,2,62.6,Average,Medium,2,0,1,2,72.0,0.002271006813020439,1.691891891891892
LOC0344,Delhi Government College,2,6,4,28.693598,77.160803,0,13,13.0,1,1,0,1,0,0,0,1,1,84.5,2,1,2,1,1,1,0,1,0,10.0,844,4.0,63.0,13.0,5,3.8,3.7,12.0,1,0,56.5,Average,High,3,1,4,1,0.0,0.005917159763313609,5.136363636363637
LOC0345,Chandigarh Public Garden,6,3,3,30.766167,76.738266,1,25,10.0,1,1,0,1,0,0,1,0,1,85.7,0,0,0,0,0,0,1,1,1,6.0,476,2.0,8.0,14.0,4,1.7,2.0,15.0,1,0,60.3,Average,Medium,4,0,0,2,6.0,0.008385744234800839,8.614285714285714
LOC0346,Udaipur Junction,7,24,10,24.534784,73.737874,1,64,27.0,2,1,0,1,1,0,1,1,0,96.1,0,0,0,1,1,0,1,0,0,24.0,16905,70.0,121.1,15.0,8,2.2,2.1,15.0,1,0,65.4,Average,Medium,3,2,1,1,0.0,0.0004732047793682716,2.616
LOC0347,Hyderabad Health Centre,4,8,12,17.515084,78.615963,1,26,4.0,2,1,1,1,1,0,1,1,1,98.4,1,1,1,0,1,1,1,0,2,24.0,727,6.0,75.1,14.0,2,3.8,3.7,12.0,0,2,100.0,Excellent,Medium,5,2,2,1,48.0,0.0027472527472527475,4.0
LOC0348,Thane City Park,6,22,9,19.276421,73.073964,1,12,7.0,1,0,0,1,1,0,0,0,1,85.4,0,2,2,1,1,1,0,1,1,19.0,1514,6.0,17.8,17.0,4,2.0,1.9,6.0,1,2,57.3,Average,Medium,2,1,5,1,19.0,0.0026402640264026403,2.8649999999999998
LOC0349,Kochi Bus Stand,1,12,7,9.79373,76.154002,1,3,3.0,1,0,0,0,0,0,0,0,0,74.2,1,0,2,0,0,0,1,0,0,4.0,1881,10.0,15.5,18.0,8,1.9,1.8,18.0,1,0,29.1,Poor,High,0,0,2,1,0.0,0.004250797024442083,5.82
LOC0350,Kolkata Central Park,6,13,14,22.570303,88.384573,1,8,5.0,1,0,1,0,0,0,0,0,0,80.6,2,2,1,0,0,1,1,0,2,8.0,505,7.0,11.1,13.0,2,3.2,3.3,20.0,0,2,32.3,Poor,High,1,0,3,1,16.0,0.003952569169960474,3.5888888888888886
LOC0351,Lucknow District Office,3,14,13,26.975463,80.913128,1,24,22.0,1,1,1,0,0,0,0,1,1,75.5,0,0,1,1,1,1,1,1,1,10.0,4126,15.0,50.2,24.0,5,1.9,1.9,19.0,0,0,53.6,Poor,High,3,1,2,2,10.0,0.00121153380179307,4.872727272727273
LOC0352,Jaipur City Bus Stop,1,10,10,26.984606,75.880977,1,6,6.0,1,0,0,1,0,0,0,0,1,87.6,2,2,1,0,0,0,1,1,2,18.0,368,2.0,7.2,22.0,5,3.7,3.0,17.0,1,1,25.7,Poor,High,2,0,3,2,36.0,0.013550135501355014,1.3526315789473684
LOC0353,Guwahati District Office,3,7,1,26.145271,91.810245,1,42,13.0,1,0,1,0,0,0,0,1,1,70.4,0,1,1,1,0,0,0,1,1,26.0,3987,17.0,40.5,16.0,5,2.1,2.0,11.0,0,1,47.0,Poor,High,2,1,3,1,26.0,0.0012537612838515546,1.7407407407407407
LOC0354,Guwahati Tehsil Office,3,7,1,26.102535,91.677849,1,24,9.0,1,0,0,0,0,1,0,0,0,78.9,0,1,0,1,1,1,1,1,1,25.0,754,3.0,27.1,17.0,1,3.1,2.5,18.0,1,1,64.6,Average,Low,0,1,2,2,25.0,0.0013245033112582781,2.4846153846153842
LOC0355,Thane Plaza Mall,5,22,9,19.27574,73.093062,0,5,5.0,6,0,1,1,0,1,1,1,1,87.1,1,0,0,1,1,1,1,0,2,27.0,6335,23.0,130.8,14.0,2,3.7,3.8,22.0,1,2,100.0,Excellent,Low,4,2,1,1,54.0,0.0003156565656565657,3.5714285714285716
LOC0356,Nashik Collectorate Office,3,18,9,19.977998,73.688254,1,69,25.0,3,1,1,0,1,0,0,0,0,78.3,1,0,2,1,0,0,0,1,2,28.0,3979,10.0,40.5,6.0,3,1.6,1.6,14.0,0,1,67.7,Average,Medium,2,1,3,1,56.0,0.0007537688442211055,2.3344827586206898
LOC0357,Bengaluru Railway Station,7,1,6,12.82547,77.592749,1,30,6.0,2,0,0,1,0,0,1,0,0,88.4,1,0,0,0,0,0,0,1,0,29.0,12394,45.0,69.2,25.0,8,2.7,3.0,23.0,1,0,46.3,Poor,High,2,0,0,1,0.0,0.000645421540943929,1.5433333333333332
LOC0358,Kochi City Centre Mall,5,12,7,9.880883,76.256081,0,12,12.0,5,1,1,1,0,1,1,0,0,94.2,0,0,1,1,0,0,1,1,0,23.0,9285,35.0,162.0,1.0,2,3.6,3.4,8.0,2,2,74.8,Average,Medium,4,1,2,2,0.0,0.00021537798836958864,3.1166666666666667
LOC0359,Surat Municipal Office,3,21,5,21.215398,72.877587,1,41,8.0,1,0,1,1,1,0,0,1,0,95.1,0,1,2,0,0,0,0,1,0,17.0,1031,3.0,20.6,11.0,7,2.6,2.9,9.0,2,2,65.0,Average,Medium,2,2,3,1,0.0,0.006782945736434108,3.611111111111111
LOC0360,Bengaluru City Park,6,1,6,12.911842,77.70369,1,28,9.0,1,0,0,1,0,1,0,0,1,95.8,1,2,2,1,0,0,1,1,1,16.0,2892,9.0,27.0,17.0,6,2.6,2.8,15.0,1,1,56.7,Average,Medium,2,1,5,2,16.0,0.002073971655720705,3.335294117647059
LOC0361,Delhi Public Garden,6,6,4,28.730348,77.224598,1,15,6.0,1,0,1,1,0,0,0,1,0,89.3,1,0,2,1,0,0,1,1,2,15.0,704,3.0,19.3,21.0,4,3.2,3.2,14.0,2,2,68.8,Average,Medium,2,1,3,2,30.0,0.005673758865248227,4.3
LOC0362,Mumbai City Centre Mall,5,15,9,19.190711,72.9444,0,1,1.0,7,1,1,1,0,0,0,0,1,94.3,0,1,0,1,1,1,1,1,0,30.0,15963,55.0,187.4,6.0,3,2.6,2.3,4.0,0,2,92.3,Excellent,Low,4,0,2,2,0.0,0.00018792282635930844,2.97741935483871
LOC0363,Lucknow Multispeciality Hospital,4,14,13,26.697177,80.819775,0,20,11.0,3,0,1,1,0,0,0,0,1,89.7,0,1,0,1,1,0,1,1,1,29.0,525,6.0,105.6,14.0,2,3.3,3.1,16.0,0,2,81.0,Good,Low,3,0,2,2,29.0,0.0038022813688212928,2.7
LOC0364,Hyderabad Central Station,7,8,12,17.291563,78.404755,1,10,8.0,2,1,1,1,1,0,1,1,0,97.7,0,0,2,1,0,0,1,1,2,5.0,17713,69.0,104.4,9.0,3,3.1,3.1,5.0,2,1,85.9,Good,Low,4,2,3,2,10.0,0.00016935757028339166,14.316666666666668
LOC0365,Kolkata Institute of Technology,2,13,14,22.688561,88.476755,1,23,7.0,3,0,0,1,0,1,0,0,0,87.7,2,0,0,0,1,0,1,1,1,17.0,515,4.0,38.6,9.0,2,4.0,4.3,11.0,1,1,58.3,Average,Medium,1,1,0,2,17.0,0.003875968992248062,3.238888888888889
LOC0366,Visakhapatnam Bus Stand,1,25,0,17.552423,83.246852,1,24,21.0,1,0,0,0,1,0,0,0,0,85.3,0,0,2,1,0,0,1,1,0,20.0,2426,11.0,12.3,20.0,13,2.0,2.1,13.0,1,1,35.5,Poor,High,0,1,3,2,0.0,0.005356407086938607,1.6904761904761905
LOC0367,Nagpur Plaza Mall,5,17,9,21.032739,79.03988,0,20,18.0,4,0,1,0,1,0,0,1,1,67.3,0,1,2,1,0,0,1,1,0,20.0,13137,47.0,139.1,5.0,2,3.3,3.4,14.0,0,2,71.7,Average,Medium,2,2,4,2,0.0,0.00015223017202009437,3.4142857142857146
LOC0368,Visakhapatnam Railway Station,7,25,0,17.758265,83.070906,1,87,16.0,2,0,0,1,0,0,0,0,1,88.5,2,0,2,1,0,0,0,0,0,8.0,11097,48.0,86.7,17.0,3,2.1,2.0,17.0,1,2,32.0,Poor,High,2,0,3,0,0.0,0.0002703189763921427,3.5555555555555554
LOC0369,Delhi Central Station,7,6,4,28.725317,77.149804,1,12,4.0,3,1,0,1,0,0,0,1,0,94.4,2,0,0,1,0,1,0,1,0,41.0,17159,69.0,111.7,10.0,3,1.9,1.9,23.0,1,0,51.3,Poor,High,2,1,1,1,0.0,0.00017482517482517483,1.2214285714285713
LOC0370,Kochi Multispeciality Hospital,4,12,7,9.996455,76.167491,0,48,10.0,6,0,0,1,0,0,1,0,0,92.2,2,1,0,0,1,0,1,1,0,27.0,1903,13.0,109.9,21.0,13,2.8,2.8,10.0,1,2,49.7,Poor,High,2,0,1,2,0.0,0.006827731092436975,1.7750000000000001
LOC0371,Nashik Government College,2,18,9,20.044036,73.931036,1,6,6.0,1,1,1,1,0,0,0,1,0,97.4,1,1,0,1,0,0,1,1,2,37.0,1646,9.0,53.1,7.0,1,3.7,3.7,11.0,0,2,100.0,Excellent,Low,3,1,2,2,74.0,0.0006071645415907711,2.6315789473684212
LOC0372,Mysuru District Office,3,16,6,12.436382,76.745733,1,33,17.0,2,1,1,1,0,0,0,0,0,90.3,0,0,2,1,1,1,0,0,2,35.0,3465,18.0,45.3,8.0,4,2.0,2.1,19.0,1,0,64.3,Average,Medium,3,0,3,0,70.0,0.001154068090017311,1.786111111111111
LOC0373,Kochi Central Station,7,12,7,9.855273,76.348956,1,62,29.0,3,0,0,0,1,1,0,0,1,65.3,2,2,1,1,0,1,1,1,0,44.0,10485,48.0,85.6,17.0,8,2.2,2.0,12.0,1,1,18.8,Poor,High,1,2,4,2,0.0,0.0007629219912263971,0.4177777777777778
LOC0374,Visakhapatnam City Park,6,25,0,17.824635,83.222246,1,49,27.0,1,1,0,0,0,0,0,0,1,87.0,0,1,2,1,0,0,0,0,1,12.0,2792,15.0,27.4,12.0,3,3.4,3.6,14.0,1,1,57.5,Average,Medium,2,0,4,0,12.0,0.0010741138560687433,4.423076923076923
LOC0375,Nagpur College of Engineering,2,17,9,21.119913,79.117298,0,29,16.0,3,1,1,1,1,1,1,0,1,85.9,1,2,2,1,0,0,1,1,0,25.0,785,6.0,60.0,22.0,9,3.1,3.3,8.0,2,2,77.0,Good,High,5,2,5,2,0.0,0.011450381679389313,2.9615384615384617
LOC0376,Pune Bus Stand,1,20,9,18.646648,73.765872,1,15,15.0,1,1,1,1,0,0,0,1,0,93.4,0,0,0,0,0,0,1,1,0,6.0,1646,6.0,10.4,16.0,3,3.2,3.3,21.0,0,0,69.3,Average,Medium,3,1,0,2,0.0,0.0018214936247723133,9.9
LOC0377,Kolkata Grand Mall,5,13,14,22.669964,88.44759,0,19,11.0,2,1,1,1,0,1,1,1,1,96.0,2,1,0,1,1,1,1,0,0,15.0,13722,50.0,169.0,12.0,4,2.5,2.3,23.0,1,2,92.3,Excellent,Medium,5,2,2,1,0.0,0.0002914814544924579,5.76875
LOC0378,Thiruvananthapuram Grand Mall,5,23,7,8.458092,76.9513,0,10,10.0,2,0,1,1,1,0,1,1,1,86.1,2,2,0,1,0,0,1,1,0,17.0,15206,58.0,135.5,13.0,8,3.7,3.6,15.0,0,2,66.6,Average,High,4,2,3,2,0.0,0.0005260735187742487,3.6999999999999997
LOC0379,Visakhapatnam Grand Mall,5,25,0,17.684715,83.299484,0,8,8.0,6,0,1,1,0,0,0,0,1,87.2,2,0,0,1,0,0,0,1,0,31.0,6268,17.0,141.9,17.0,2,3.8,3.5,10.0,0,1,58.5,Average,Medium,3,0,1,1,0.0,0.000319030148349019,1.828125
