Location_ID,Location_Name,Location_Type,City,State,Latitude,Longitude,Ownership_Type,Building_Age_Years,Last_Renovation_Years_Ago,Number_of_Floors,Ramp_Available,Elevator_Available,Wheelchair_Entrance,Braille_Signage,Audio_Announcements,Accessible_Washroom,Tactile_Path,Reserved_Parking,Door_Width_cm,Footpath_Condition,Lighting,Safety_Level,CCTV_Available,Staff_Trained_Accessibility,Multilingual_Signage,Public_Transport_Nearby,Parking_Available,Crowd_Level,Average_Waiting_Time,Daily_Footfall,Staff_Count,Budget_Allocated_Lakh_INR,Complaint_Resolution_Days,Accessibility_Complaints,User_Rating,Google_Maps_Rating,Last_Inspection_Months,Lift_Condition,Emergency_Exit_Accessibility,Accessibility_Score,Accessibility_Category,Improvement_Priority
LOC0523,Pune Medical Center,4,20,9,18.403593,73.929694,0,40,9.0,4,1,0,1,0,1,0,0,1,102.8,0,1,2,1,0,0,0,1,0,12.0,3427,18.0,107.0,15.0,8,3.2,3.5,6.0,1,2,67.9,Average,High
LOC0524,Mumbai City Bus Stop,1,15,9,19.017736,72.828614,1,12,12.0,1,0,1,1,0,1,0,0,0,89.2,1,0,1,0,0,0,1,0,2,9.0,1732,14.0,14.4,9.0,4,2.3,2.5,13.0,2,2,56.8,Average,Medium
LOC0525,Patna Heritage Fort,8,19,2,25.728772,85.144373,1,86,15.0,1,1,0,0,0,0,0,0,0,78.0,1,1,0,0,0,0,1,0,0,3.0,2765,11.0,23.5,24.0,12,2.1,2.0,17.0,1,1,46.3,Poor,High
LOC0526,Mumbai College of Engineering,2,15,9,19.08112,72.994376,1,41,9.0,2,0,1,0,1,1,1,0,0,72.3,2,0,1,1,0,0,0,1,1,13.0,1619,11.0,27.4,11.0,4,1.8,2.0,14.0,2,1,40.3,Poor,High
LOC0527,Mysuru Central Park,6,16,6,12.169066,76.744533,0,49,15.0,1,1,0,0,0,0,1,0,1,79.0,2,0,1,0,0,1,1,0,1,19.0,634,6.0,17.5,12.0,2,3.6,3.7,17.0,1,2,48.4,Poor,High
LOC0528,Bengaluru Grand Mall,5,1,6,12.907754,77.725131,0,16,16.0,5,1,1,0,1,1,1,1,1,83.1,1,0,0,1,0,0,1,1,2,13.0,6056,25.0,142.9,11.0,0,3.5,3.9,21.0,0,1,100.0,Excellent,Low
LOC0529,Mumbai Medical Center,4,15,9,19.180541,72.855721,1,50,15.0,3,1,0,1,0,1,1,1,1,85.4,0,0,1,1,0,0,0,1,0,21.0,569,2.0,86.3,15.0,8,2.7,2.6,14.0,1,2,57.4,Average,High
LOC0530,Visakhapatnam Central Station,7,25,0,17.658502,83.256644,1,82,31.0,1,0,0,0,0,1,0,0,0,76.0,2,1,1,0,1,0,1,0,2,11.0,9957,42.0,67.3,22.0,9,1.8,1.9,15.0,1,1,19.8,Poor,High
LOC0531,Lucknow City Park,6,14,13,26.939867,80.872213,0,26,10.0,1,1,0,0,0,1,1,1,0,81.0,2,1,1,0,1,0,1,1,0,12.0,507,2.0,19.9,16.0,3,3.1,3.0,10.0,1,2,55.7,Average,High
LOC0532,Visakhapatnam Central Station,7,25,0,17.643869,83.329724,1,60,15.0,2,0,0,1,0,1,1,0,0,83.0,2,1,2,0,0,0,1,1,2,37.0,11254,49.0,51.3,18.0,4,2.6,2.9,15.0,1,1,45.2,Poor,High
LOC0533,Nashik International Airport,0,18,9,19.963825,73.912786,1,3,3.0,5,1,1,1,0,0,1,0,1,97.3,1,1,2,1,1,1,0,0,0,8.0,17821,75.0,147.4,7.0,5,3.9,3.9,22.0,1,2,98.6,Excellent,Medium
LOC0534,Delhi Bus Stand,1,6,4,28.673594,76.992683,0,25,15.0,1,1,1,0,1,0,0,0,0,85.0,2,0,2,0,0,0,1,0,2,23.0,952,2.0,13.5,22.0,4,3.3,3.6,23.0,2,2,54.2,Poor,High
LOC0535,Jaipur Railway Station,7,10,10,26.839854,75.675893,1,35,19.0,2,0,0,0,0,0,0,0,0,73.0,0,0,1,1,0,0,0,0,1,28.0,5647,21.0,68.1,5.0,5,2.4,2.2,5.0,1,0,23.6,Poor,High
LOC0536,Bengaluru Junction,7,1,6,12.973067,77.528416,1,34,5.0,2,0,0,0,1,0,1,0,0,81.5,0,2,1,0,0,0,1,1,2,38.0,9205,30.0,69.9,14.0,4,3.3,3.2,4.0,1,1,37.9,Poor,High
LOC0537,Guwahati Lake View Point,8,7,1,26.137609,91.643153,0,42,10.0,1,1,0,0,0,0,0,0,0,75.3,0,0,1,0,0,0,1,1,1,8.0,2617,11.0,28.0,15.0,5,2.3,2.4,23.0,1,0,31.4,Poor,High
LOC0538,Visakhapatnam City Bus Stop,1,25,0,17.811585,83.079112,1,38,15.0,1,1,0,0,1,0,1,0,0,89.5,0,2,1,1,0,1,0,0,2,17.0,495,5.0,12.5,20.0,4,2.4,2.1,23.0,1,2,44.6,Poor,High
LOC0539,Visakhapatnam District Office,3,25,0,17.662063,83.359168,0,80,31.0,3,0,0,0,1,0,1,0,0,75.8,1,1,1,0,1,1,1,0,1,28.0,4786,22.0,54.1,15.0,1,3.0,3.1,7.0,1,2,63.7,Average,Medium
LOC0540,Indore International Airport,0,9,8,22.625598,75.840161,1,7,7.0,5,1,1,1,0,1,1,1,1,105.2,2,0,2,1,0,1,0,1,0,27.0,9237,34.0,196.5,12.0,2,3.8,3.4,23.0,0,2,82.9,Good,Medium
LOC0541,Thane Institute of Technology,2,22,9,19.366581,72.943387,0,31,20.0,3,1,1,1,0,0,0,0,0,94.9,0,1,2,1,1,1,0,1,0,5.0,651,8.0,54.7,17.0,5,4.0,4.3,5.0,1,2,82.9,Good,Medium
LOC0542,Lucknow Medical Center,4,14,13,26.967178,80.842919,0,3,3.0,4,1,1,1,1,0,0,0,0,100.7,1,0,2,1,1,0,0,1,2,28.0,1584,11.0,105.5,10.0,1,3.9,4.1,10.0,1,2,100.0,Excellent,Low
LOC0543,Kanpur Museum,8,11,13,26.457045,80.197639,1,126,22.0,1,0,0,0,0,0,0,0,0,74.4,2,2,0,1,0,0,1,1,0,19.0,1090,2.0,25.5,24.0,10,2.1,2.4,8.0,1,1,12.5,Poor,High
LOC0544,Thane Junction,7,22,9,19.153292,72.945117,1,26,16.0,2,0,0,1,0,1,0,0,1,83.8,0,0,0,1,1,0,1,0,1,23.0,10085,36.0,101.4,12.0,5,2.3,2.1,6.0,1,0,56.4,Average,Medium
LOC0545,Bengaluru Railway Station,7,1,6,12.961966,77.456699,1,86,14.0,3,1,0,0,0,0,0,0,1,72.6,0,0,2,1,0,0,1,0,0,20.0,14841,62.0,107.1,16.0,6,1.9,1.5,2.0,1,1,38.0,Poor,High
LOC0546,Nagpur Shopping Mall,5,17,9,21.029201,79.234441,1,18,14.0,4,1,1,1,0,1,0,0,1,101.8,1,2,0,1,0,1,1,1,2,42.0,4639,9.0,71.4,13.0,2,3.0,3.3,19.0,1,2,92.5,Excellent,Low
LOC0547,Nagpur Green Park,6,17,9,21.208219,79.02835,1,28,20.0,1,1,0,1,0,1,0,0,0,92.1,1,2,1,0,1,1,0,1,1,10.0,723,5.0,10.5,16.0,6,2.7,2.8,1.0,1,0,52.2,Poor,High
LOC0548,Jaipur Heritage Fort,8,10,10,26.852184,75.77004,1,183,46.0,1,0,0,0,1,1,0,0,0,66.0,0,2,2,0,0,0,1,1,1,21.0,1090,8.0,21.5,21.0,6,1.0,1.0,11.0,1,1,28.4,Poor,High
LOC0549,Bhopal Airport Terminal,0,2,8,23.263494,77.419339,0,18,8.0,5,1,1,1,0,1,1,1,1,87.1,0,1,1,1,0,0,1,1,2,22.0,11949,45.0,286.3,1.0,0,2.6,2.3,1.0,2,2,83.9,Good,Medium
LOC0550,Pune City Park,6,20,9,18.383263,73.823806,1,20,20.0,1,1,1,1,1,0,0,0,1,99.0,0,1,1,1,1,0,0,1,1,4.0,2933,7.0,23.2,17.0,4,2.0,2.1,13.0,1,1,79.0,Good,Medium
LOC0551,Surat Medical Center,4,21,5,21.076782,72.97145,0,18,7.0,7,1,0,1,0,0,0,0,1,93.7,2,0,2,1,1,0,1,1,0,17.0,2475,14.0,159.4,6.0,3,3.4,3.8,19.0,1,2,62.4,Average,Medium
LOC0552,Thane International Airport,0,22,9,19.0834,72.88662,0,22,18.0,6,0,1,1,1,1,1,0,1,97.0,0,0,0,1,0,0,1,0,0,39.0,12570,55.0,260.7,1.0,2,3.0,3.4,0.0,2,2,86.8,Good,Low
LOC0553,Delhi Public Garden,6,6,4,28.842152,77.223707,1,32,19.0,1,0,0,0,0,0,0,1,0,71.7,2,0,2,1,1,0,0,1,2,3.0,2376,6.0,24.9,10.0,5,2.0,2.0,1.0,1,1,35.0,Poor,High
LOC0554,Kanpur Government College,2,11,13,26.525326,80.327989,1,63,16.0,3,1,0,0,0,1,1,1,0,86.4,2,0,2,0,0,1,1,0,2,33.0,2173,5.0,41.3,20.0,2,2.8,3.0,7.0,1,2,56.1,Average,Medium
LOC0555,Ahmedabad Degree College,2,0,5,23.094889,72.482563,0,57,17.0,3,0,1,1,1,0,1,1,0,83.1,2,1,2,1,1,0,1,1,1,36.0,939,11.0,52.5,13.0,3,2.4,2.5,15.0,1,0,66.5,Average,Medium
LOC0556,Thane Railway Station,7,22,9,19.143714,72.930797,1,16,16.0,3,1,0,0,0,1,0,0,0,79.9,2,0,0,0,1,0,1,1,2,5.0,18807,74.0,114.2,9.0,5,2.4,2.3,21.0,1,0,46.3,Poor,High
LOC0557,Bhopal Domestic Airport,0,2,8,23.246286,77.284636,1,29,8.0,6,0,0,0,0,1,1,0,1,80.9,1,0,2,0,0,0,1,1,2,23.0,15978,76.0,143.0,9.0,2,3.5,3.7,1.0,1,1,65.8,Average,Medium
LOC0558,Visakhapatnam Airport Terminal,0,25,0,17.768566,83.074666,1,28,19.0,5,1,1,1,1,1,0,1,1,96.3,1,0,2,1,0,0,1,1,0,15.0,10518,48.0,217.8,4.0,1,3.5,3.3,9.0,1,2,100.0,Excellent,Medium
LOC0559,Kanpur Tehsil Office,3,11,13,26.514587,80.437437,1,52,8.0,2,1,0,0,0,0,0,1,0,87.9,2,0,2,1,0,0,1,1,1,19.0,3004,13.0,33.1,17.0,3,2.7,3.0,3.0,1,0,42.0,Poor,High
LOC0560,Kanpur City Centre Mall,5,11,13,26.464777,80.341966,0,2,0.0,7,1,1,1,1,1,0,1,1,90.3,2,0,2,0,0,0,1,0,0,16.0,4739,26.0,135.5,2.0,2,3.3,3.6,15.0,1,2,86.1,Good,Medium
LOC0561,Surat College of Engineering,2,21,5,21.210562,72.972048,1,55,25.0,3,1,0,1,1,1,0,1,0,98.3,1,0,1,1,0,1,0,1,0,12.0,2010,7.0,33.2,20.0,7,2.4,2.2,3.0,1,0,60.2,Average,High
LOC0562,Kochi Degree College,2,12,7,9.860425,76.321862,1,45,11.0,3,0,1,0,0,0,0,0,1,75.4,0,1,0,1,1,0,1,1,2,14.0,663,2.0,44.5,19.0,3,3.7,4.0,12.0,1,2,75.0,Good,Low
LOC0563,Guwahati Airport Terminal,0,7,1,26.192348,91.823936,0,23,12.0,7,1,1,1,0,1,1,0,1,96.4,1,0,0,1,1,1,0,0,0,6.0,18455,82.0,227.7,9.0,7,4.0,4.1,20.0,1,2,100.0,Excellent,Medium
LOC0564,Indore Heritage Fort,8,9,8,22.772391,75.942432,1,137,27.0,1,1,0,0,1,0,1,0,1,77.1,0,0,1,1,0,0,1,1,2,9.0,1021,5.0,27.5,11.0,7,3.0,2.7,20.0,1,0,43.8,Poor,High
LOC0565,Delhi Domestic Airport,0,6,4,28.702682,77.184222,0,2,2.0,4,1,1,1,0,1,1,1,0,90.0,0,2,2,1,1,1,1,1,2,15.0,3461,20.0,133.2,11.0,3,2.6,2.2,20.0,0,2,84.1,Good,Medium
LOC0566,Udaipur Railway Station,7,24,10,24.453866,73.678758,1,19,5.0,2,1,1,0,0,1,1,1,0,86.3,2,1,1,1,0,1,1,0,2,19.0,16964,68.0,117.7,10.0,2,4.1,3.6,17.0,2,1,62.9,Average,Medium
LOC0567,Chennai City Bus Stop,1,4,11,13.115564,80.187404,1,26,23.0,1,0,0,0,0,0,0,0,0,76.2,0,0,2,1,1,0,0,1,0,15.0,978,2.0,11.3,19.0,7,2.0,2.1,18.0,1,0,28.0,Poor,High
LOC0568,Surat Central Station,7,21,5,21.279121,72.929895,1,34,24.0,3,0,0,1,0,0,1,1,0,76.3,0,0,2,0,0,0,1,1,0,44.0,10527,45.0,82.7,11.0,3,2.8,2.7,10.0,1,1,51.8,Poor,High
LOC0569,Nagpur Shopping Mall,5,17,9,21.254332,79.079745,0,10,10.0,5,1,1,1,1,0,1,1,1,94.1,1,0,0,0,0,0,1,1,0,33.0,16829,63.0,150.6,8.0,1,4.4,4.3,3.0,0,1,100.0,Excellent,Low
LOC0570,Bengaluru Airport Terminal,0,1,6,13.001932,77.673895,1,20,3.0,5,1,1,0,0,1,1,1,1,86.7,1,1,2,0,0,0,1,0,2,18.0,6555,33.0,123.5,9.0,1,3.8,3.9,14.0,2,2,90.9,Excellent,Low
LOC0571,Ahmedabad Institute of Technology,2,0,5,23.027557,72.65512,1,59,23.0,1,0,1,0,0,0,0,1,0,71.7,0,1,2,1,0,1,1,1,2,22.0,3132,12.0,60.2,22.0,4,2.2,2.0,2.0,0,1,53.0,Poor,High
LOC0572,Jaipur Public Garden,6,10,10,26.770125,75.645562,1,43,24.0,1,0,0,0,0,0,0,0,0,81.6,0,2,2,1,0,1,1,0,1,4.0,2482,6.0,24.6,6.0,5,2.0,2.0,5.0,1,1,33.5,Poor,High
LOC0573,Indore Airport Terminal,0,9,8,22.607947,75.793229,1,6,6.0,7,1,1,1,1,1,1,1,1,108.4,2,0,2,1,0,0,1,1,2,37.0,14387,61.0,168.9,11.0,0,4.6,5.0,13.0,1,1,97.7,Excellent,Medium
LOC0574,Jaipur Degree College,2,10,10,26.866588,75.928479,0,17,15.0,3,1,1,0,1,0,1,0,0,80.6,0,0,0,1,0,1,0,0,2,35.0,4216,16.0,46.6,12.0,1,2.8,2.8,3.0,1,2,88.3,Good,Low
LOC0575,Bhopal Degree College,2,2,8,23.383551,77.376078,0,23,13.0,3,1,0,1,1,0,0,0,0,97.7,0,0,2,0,0,0,0,1,2,7.0,4689,22.0,61.7,19.0,2,2.2,2.1,0.0,1,2,68.6,Average,Medium
LOC0576,Udaipur Shopping Mall,5,24,10,24.565809,73.789084,0,5,5.0,5,1,1,1,1,1,1,1,1,93.6,1,1,2,1,1,1,1,0,0,32.0,12472,51.0,180.6,7.0,3,3.2,3.1,20.0,1,2,100.0,Excellent,Medium
LOC0577,Guwahati International Airport,0,7,1,26.190695,91.718213,0,27,16.0,6,1,1,1,0,0,1,0,0,89.7,1,0,0,1,0,1,1,1,2,10.0,4075,21.0,190.3,9.0,1,3.5,3.4,7.0,0,2,95.4,Excellent,Low
LOC0578,Kolkata City Park,6,13,14,22.593863,88.331177,1,13,9.0,1,1,0,0,1,0,1,0,0,93.0,0,1,2,0,0,0,0,1,1,14.0,2018,8.0,22.1,23.0,3,2.0,1.9,1.0,1,0,63.3,Average,Medium
LOC0579,Mumbai Lake View Point,8,15,9,19.086832,72.802023,0,114,22.0,1,0,0,0,0,0,0,0,0,74.0,2,2,2,1,0,0,0,0,1,9.0,1070,7.0,25.4,21.0,9,2.8,2.8,13.0,1,0,5.1,Poor,High
LOC0580,Coimbatore Government College,2,5,11,11.019575,76.908912,1,53,20.0,3,0,1,1,1,1,1,0,0,83.9,1,0,1,1,1,0,0,1,1,25.0,3532,11.0,56.1,13.0,0,3.1,2.8,5.0,0,2,82.3,Good,Medium
LOC0581,Visakhapatnam Heritage Fort,8,25,0,17.621241,83.225767,1,32,24.0,1,1,0,0,0,0,1,0,0,91.0,0,0,1,0,0,0,1,1,1,10.0,2513,10.0,17.6,17.0,4,3.9,3.7,4.0,1,0,49.5,Poor,High
LOC0582,Coimbatore Medical Center,4,5,11,11.115062,77.049199,1,39,17.0,7,1,1,0,1,0,1,0,0,84.9,1,1,2,1,1,1,0,1,2,35.0,2513,14.0,62.0,14.0,4,4.1,4.5,20.0,0,1,88.5,Good,Medium
LOC0583,Jaipur General Hospital,4,10,10,26.95467,75.911641,1,40,15.0,2,1,1,1,1,1,0,0,0,94.8,0,0,0,1,0,0,0,1,2,34.0,4051,20.0,84.1,13.0,2,2.0,2.1,6.0,0,2,87.5,Good,Low
LOC0584,Guwahati Collectorate Office,3,7,1,26.082767,91.743582,1,70,20.0,2,0,1,0,0,0,1,0,1,71.2,0,2,0,0,0,0,1,1,1,22.0,2664,3.0,36.4,13.0,5,2.8,2.7,10.0,1,1,52.6,Poor,High
LOC0585,Bengaluru City Park,6,1,6,13.068306,77.607363,1,32,9.0,1,0,1,1,0,1,0,0,1,98.0,2,1,2,0,0,0,0,1,0,18.0,2062,6.0,19.1,24.0,7,2.1,2.4,8.0,2,1,46.5,Poor,High
LOC0586,Lucknow Bus Depot,1,14,13,26.920362,80.796762,1,11,11.0,1,0,0,0,0,0,0,0,0,75.3,1,0,0,1,1,0,1,0,0,15.0,1419,2.0,12.1,24.0,9,2.3,2.1,15.0,1,2,52.4,Poor,High
LOC0587,Chandigarh Bus Stand,1,3,3,30.801126,76.669863,1,37,6.0,1,0,1,0,0,0,1,0,0,75.3,2,1,2,0,1,1,1,0,0,20.0,1414,7.0,15.4,16.0,8,2.6,2.8,21.0,0,2,47.5,Poor,High
LOC0588,Lucknow Domestic Airport,0,14,13,26.8056,81.042259,1,3,1.0,3,1,1,1,1,1,1,0,0,98.6,2,0,0,1,1,1,1,1,2,16.0,15406,66.0,194.1,3.0,2,3.3,3.3,2.0,1,1,98.8,Excellent,Low
LOC0589,Surat Government College,2,21,5,21.254196,72.91132,1,65,13.0,1,0,1,0,0,1,1,1,0,81.0,1,0,1,1,0,0,1,0,1,29.0,2090,4.0,37.2,20.0,4,2.0,2.2,8.0,0,2,62.2,Average,Medium
LOC0590,Bengaluru City Centre Mall,5,1,6,12.965243,77.669691,0,22,18.0,2,1,1,0,0,1,1,0,0,89.2,0,1,2,1,1,0,1,0,1,7.0,13311,55.0,180.1,1.0,1,2.6,2.8,16.0,1,2,87.0,Good,Low
LOC0591,Ahmedabad Railway Station,7,0,5,23.099782,72.446793,1,72,21.0,2,1,1,1,0,0,0,0,0,97.8,0,1,0,1,0,0,1,1,1,38.0,16060,71.0,124.9,17.0,5,2.4,2.8,14.0,0,0,68.1,Average,Medium
LOC0592,Surat Temple Complex,8,21,5,21.28821,72.74249,1,199,50.0,1,0,0,0,0,0,0,0,0,61.0,0,0,0,0,0,0,0,1,1,23.0,2347,10.0,22.1,26.0,16,1.0,1.0,23.0,1,1,20.2,Poor,High
LOC0593,Hyderabad Central Station,7,8,12,17.524379,78.625669,1,17,17.0,3,1,1,1,0,0,1,0,1,90.3,1,1,2,1,0,0,1,1,0,9.0,13942,55.0,88.5,18.0,5,2.8,2.6,14.0,2,2,85.1,Good,Medium
LOC0594,Kanpur Multispeciality Hospital,4,11,13,26.570651,80.338009,0,15,15.0,2,1,1,1,1,1,1,0,0,90.1,1,0,2,1,1,0,1,1,1,22.0,4849,25.0,109.8,11.0,3,2.6,2.4,1.0,1,2,100.0,Excellent,Low
LOC0595,Surat Multispeciality Hospital,4,21,5,21.272347,72.810251,0,23,15.0,7,1,1,1,1,1,1,1,1,93.2,2,0,0,1,0,0,1,0,0,25.0,4693,20.0,116.8,12.0,6,2.9,2.6,18.0,1,2,90.8,Excellent,Medium
LOC0596,Indore Railway Station,7,9,8,22.633711,75.985003,1,43,11.0,1,0,1,0,1,0,0,0,0,68.7,2,2,1,1,0,1,1,0,0,7.0,15445,64.0,100.6,16.0,10,2.7,2.7,12.0,1,1,24.0,Poor,High
LOC0597,Visakhapatnam City Park,6,25,0,17.816801,83.260918,1,3,2.0,1,0,0,0,0,0,0,0,0,69.1,2,2,1,0,1,0,1,0,2,6.0,2384,5.0,17.4,13.0,4,3.6,3.8,1.0,1,1,20.7,Poor,High
LOC0598,Udaipur Medical Center,4,24,10,24.565792,73.587188,1,29,13.0,4,1,0,1,0,0,1,1,1,96.3,0,1,0,1,0,1,1,0,2,22.0,4339,26.0,77.9,12.0,1,2.3,2.4,3.0,1,1,84.2,Good,Low
LOC0599,Patna Public Garden,6,19,2,25.501564,85.14318,1,26,5.0,1,0,1,1,0,0,0,0,0,86.7,1,2,2,0,0,0,1,1,1,4.0,801,2.0,21.5,23.0,6,3.1,2.9,20.0,2,1,48.7,Poor,High
LOC0600,Ahmedabad Airport Terminal,0,0,5,23.077773,72.61025,1,27,4.0,3,1,1,1,1,0,1,0,1,101.5,0,1,2,1,0,0,0,1,1,40.0,19689,81.0,286.5,10.0,3,3.7,3.8,18.0,1,1,94.6,Excellent,Low
LOC0601,Chandigarh Degree College,2,3,3,30.706081,76.690367,1,16,11.0,3,1,1,0,0,0,0,1,0,77.1,1,1,0,0,0,0,1,1,0,30.0,3104,10.0,56.8,17.0,7,3.0,3.1,14.0,2,2,75.3,Good,Medium
LOC0602,Nagpur Plaza Mall,5,17,9,21.222625,78.986674,0,9,9.0,6,0,1,1,0,0,1,1,1,90.1,1,0,1,1,0,0,1,0,0,42.0,4557,17.0,162.1,10.0,1,3.2,3.2,21.0,1,2,78.8,Good,Medium
LOC0603,Delhi Degree College,2,6,4,28.744134,77.160473,1,43,13.0,3,1,1,0,0,1,0,0,0,79.7,1,2,2,1,0,0,1,0,1,36.0,871,5.0,34.7,14.0,6,2.6,2.7,6.0,0,1,60.3,Average,Medium
LOC0604,Thiruvananthapuram Botanical Garden,8,23,7,8.429201,76.912553,1,41,9.0,1,1,0,0,0,0,1,0,0,84.2,0,0,2,1,0,1,1,1,2,20.0,821,5.0,26.3,17.0,3,2.3,1.8,17.0,1,0,48.2,Poor,Medium
LOC0605,Mysuru Plaza Mall,5,16,6,12.287308,76.74074,0,24,10.0,2,1,1,1,1,1,1,0,0,93.2,1,2,0,1,0,0,1,1,2,40.0,15614,62.0,122.4,7.0,3,2.6,2.3,12.0,1,1,95.4,Excellent,Low
LOC0606,Udaipur General Hospital,4,24,10,24.507872,73.582334,1,13,13.0,5,1,1,1,0,1,0,0,1,82.4,2,0,0,1,0,0,1,1,2,38.0,2349,7.0,85.9,7.0,1,3.4,3.5,21.0,1,1,78.0,Good,Low
LOC0607,Bengaluru City Centre Mall,5,1,6,13.098616,77.591588,0,25,5.0,7,1,1,1,0,0,1,1,1,93.0,1,1,1,1,1,0,1,1,2,11.0,7147,26.0,148.3,5.0,0,3.9,3.6,4.0,0,2,100.0,Excellent,Medium
LOC0608,Kanpur Government College,2,11,13,26.550721,80.254315,1,53,17.0,1,1,0,0,1,0,0,1,1,81.6,2,2,1,1,0,0,0,1,1,36.0,3699,17.0,44.3,24.0,5,3.1,3.4,5.0,1,0,32.7,Poor,High
LOC0609,Indore Central Station,7,9,8,22.686532,75.951229,1,68,27.0,1,0,0,1,1,0,1,0,1,79.7,2,2,2,0,0,1,1,1,0,9.0,10910,43.0,71.7,23.0,8,2.6,2.9,8.0,1,1,34.1,Poor,High
LOC0610,Chennai Institute of Technology,2,4,11,13.224726,80.149178,0,60,23.0,1,1,0,0,0,0,0,0,1,82.6,2,0,2,1,1,0,1,1,0,16.0,2890,16.0,43.0,16.0,5,3.8,3.7,0.0,1,2,50.6,Poor,High
LOC0611,Indore City Bus Stop,1,9,8,22.669863,75.820714,1,40,21.0,1,0,0,0,0,0,0,0,0,75.7,1,0,2,0,0,0,1,0,2,16.0,239,2.0,6.8,19.0,4,2.5,2.0,21.0,1,0,36.2,Poor,High
LOC0612,Coimbatore Railway Station,7,5,11,10.944232,76.843595,1,78,32.0,2,0,1,0,0,0,1,0,1,72.7,2,0,0,0,0,0,1,1,1,31.0,19870,80.0,104.0,16.0,6,3.1,3.3,12.0,0,1,48.3,Poor,High
LOC0613,Chennai Museum,8,4,11,13.145236,80.413725,1,37,7.0,1,0,1,1,1,1,0,1,1,82.4,0,0,2,1,1,0,1,1,1,23.0,2169,11.0,25.0,12.0,2,2.4,2.6,10.0,0,1,79.0,Good,Low
LOC0614,Chennai Domestic Airport,0,4,11,13.218091,80.381097,0,24,5.0,3,1,1,1,0,1,1,1,0,91.7,0,2,0,1,1,1,1,0,1,44.0,15923,68.0,191.1,1.0,1,3.4,3.5,9.0,1,2,98.7,Excellent,Low
LOC0615,Jaipur Domestic Airport,0,10,10,27.054737,75.827529,1,12,12.0,5,1,1,0,0,0,1,0,1,80.2,1,1,0,1,1,1,1,0,2,44.0,10083,48.0,164.5,4.0,0,3.1,3.2,11.0,1,2,100.0,Excellent,Low
LOC0616,Thane College of Engineering,2,22,9,19.253717,72.929943,1,21,19.0,3,1,0,1,0,1,1,1,0,102.1,2,0,2,1,0,0,1,0,0,24.0,4916,18.0,51.7,26.0,8,3.4,3.3,22.0,1,1,56.2,Average,High
LOC0617,Udaipur City Hospital,4,24,10,24.481468,73.76331,1,23,20.0,7,1,1,0,0,0,0,1,0,92.1,1,2,0,1,1,1,1,0,2,16.0,2624,12.0,68.6,10.0,0,1.6,1.7,17.0,1,2,83.7,Good,Low
LOC0618,Kochi Museum,8,12,7,10.010518,76.12718,1,112,32.0,1,0,0,0,0,0,0,0,1,60.4,0,2,1,0,0,0,1,1,2,22.0,642,9.0,17.4,13.0,7,1.5,1.7,3.0,1,0,7.5,Poor,High
LOC0619,Nagpur Government College,2,17,9,21.19753,79.0625,0,70,28.0,2,0,1,1,1,0,1,0,1,83.9,1,1,1,1,0,0,0,1,1,29.0,2935,12.0,45.9,20.0,5,2.6,2.9,16.0,1,2,75.6,Good,Medium
LOC0620,Surat Degree College,2,21,5,21.08736,72.977975,0,32,20.0,1,0,0,0,0,1,1,0,0,71.7,0,1,0,1,1,0,0,1,2,29.0,3898,8.0,60.0,11.0,2,2.6,2.3,1.0,1,2,66.0,Average,Low
LOC0621,Nagpur Railway Station,7,17,9,21.192548,78.95385,1,33,15.0,3,1,0,0,1,0,0,0,0,84.1,0,0,1,1,1,0,1,1,0,10.0,19051,80.0,119.4,18.0,6,3.2,3.1,17.0,1,0,41.6,Poor,High
LOC0622,Udaipur Grand Mall,5,24,10,24.563009,73.777493,0,8,8.0,2,1,1,1,1,0,1,1,1,94.9,0,0,1,1,0,0,1,1,2,8.0,9724,36.0,123.4,6.0,1,2.7,2.6,10.0,2,2,85.2,Good,Medium
LOC0623,Mysuru Multispeciality Hospital,4,16,6,12.147947,76.560868,0,11,11.0,2,1,1,1,1,1,1,0,1,100.0,0,1,1,0,1,0,0,0,0,26.0,1019,8.0,107.8,5.0,1,3.4,3.2,16.0,1,2,92.3,Excellent,Medium
LOC0624,Kolkata Plaza Mall,5,13,14,22.509882,88.491455,0,25,20.0,4,1,0,1,1,0,0,0,1,94.3,2,1,1,1,1,1,1,1,0,39.0,13975,61.0,195.5,6.0,6,4.1,4.2,0.0,1,2,68.8,Average,High
LOC0625,Delhi Tehsil Office,3,6,4,28.70689,77.225634,1,45,20.0,2,1,0,0,0,1,0,0,1,90.3,0,0,2,1,0,0,1,1,1,32.0,2412,14.0,52.8,11.0,3,3.1,2.9,11.0,1,0,58.6,Average,Medium
LOC0626,Jaipur Temple Complex,8,10,10,26.965626,75.823452,1,131,35.0,1,0,0,1,0,0,0,0,0,84.1,2,0,1,0,0,0,1,0,0,17.0,403,2.0,19.9,25.0,7,1.7,1.8,6.0,1,0,6.3,Poor,High
LOC0627,Thane Public Garden,6,22,9,19.155205,72.829715,1,16,3.0,1,0,1,1,0,1,0,0,1,93.4,2,0,1,1,0,1,0,1,0,8.0,2675,10.0,29.4,14.0,7,2.9,2.8,3.0,2,0,38.1,Poor,High
